Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_SA1850AA	PSU-2696	SRR12505079;ILLUMINA;Paired;;SRX8996275	Livestock	Swine	Pig, (Porcine)	1996					United States	California						Nkuchia Mikanatha	Escherichia coli								PRJNA357722	SRP101500		SAMN15889484	SRS7249470	2020-08-28	2020-08-23	ESC_SA1850AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA2015AA	ESC_YA8658AA_AS	SRR12495201;ILLUMINA;Paired;;SRX8986727	Human	Human	Homo sapiens	2018	11				Gambia	Upper River						Quadram Institute Biosciences	Escherichia coli								PRJNA658685	SRP278465		SAMN15880360	SRS7240624	2020-08-28	2020-08-22	ESC_SA2015AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA2016AA	ESC_YA8647AA_AS	SRR12495202;ILLUMINA;Paired;;SRX8986726	Human	Human	Homo sapiens	2018	11				Gambia	Upper River						Quadram Institute Biosciences	Escherichia coli								PRJNA658685	SRP278465		SAMN15880359	SRS7240623	2020-08-28	2020-08-22	ESC_SA2016AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA2017AA	ESC_YA8596AA_AS	SRR12495203;ILLUMINA;Paired;;SRX8986725	Human	Human	Homo sapiens	2018	11				Gambia	Upper River						Quadram Institute Biosciences	Escherichia coli								PRJNA658685	SRP278465		SAMN15880358	SRS7240622	2020-08-28	2020-08-22	ESC_SA2017AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA2019AA	ESC_YA8676AA_AS	SRR12495205;ILLUMINA;Paired;;SRX8986723	Human	Human	Homo sapiens	2018	11				Gambia	Upper River						Quadram Institute Biosciences	Escherichia coli								PRJNA658685	SRP278465		SAMN15880356	SRS7240620	2020-08-28	2020-08-22	ESC_SA2019AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA3063AA	ECOL-19-VL-OH-IN-0077	SRR12699122;ILLUMINA;Paired;;SRX9178737	Companion Animal	Canine	Urine (Canis lupus familiaris)	2019	8				United States	Indiana						GenomeTrakr Project: Ohio Department of Agriculture | Animal Disease Diagnostic Laboratory	Escherichia coli								PRJNA318589	SRP115288		SAMN15776712	SRS7415981	2020-09-24	2020-09-23	ESC_SA3063AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA3478AA	isol019	ERR4557463;OXFORD_NANOPORE;Single;;ERX4493371,ERR4554406;ILLUMINA;Paired;250;ERX4490720	Human	Human	Homo sapiens; Feces	2013				Europe	Netherlands							AMSTERDAM UMC	Escherichia coli								PRJEB40103	ERP123702		SAMEA7281002	ERS5041602	2020-09-30	2020-09-24	ESC_SA3478AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA3512AA	isol208	ERR4557056;ILLUMINA;Paired;250;ERX4493104	Human	Human	Homo sapiens; Feces	2013				Europe	Netherlands							AMSTERDAM UMC	Escherichia coli								PRJEB40103	ERP123702		SAMEA7281138	ERS5041738	2020-09-30	2020-09-24	ESC_SA3512AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA3895AA	PSU-2777	SRR12746173;ILLUMINA;Paired;;SRX9218628	Food	ND/Others	environmental/food/other	1982				North America	United States	South Dakota						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA357722	SRP101500		SAMN16302758	SRS7452408	2020-09-30	2020-09-30	ESC_SA3895AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4498AA	GC62	SRR11454330;ILLUMINA;Paired;;SRX8032007	Human	Human	Homo sapiens	2010				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491191	SRS6404366	2020-10-01	2020-08-13	ESC_SA4498AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4512AA	GC500	SRR11454344;ILLUMINA;Paired;;SRX8031993				2013				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491178	SRS6404349	2020-10-01	2020-08-13	ESC_SA4512AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4515AA	GC499	SRR11454347;ILLUMINA;Paired;;SRX8031990				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491175	SRS6404347	2020-10-01	2020-08-13	ESC_SA4515AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4516AA	GC498	SRR11454348;ILLUMINA;Paired;;SRX8031989				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491174	SRS6404346	2020-10-01	2020-08-13	ESC_SA4516AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4517AA	GC497	SRR11454349;ILLUMINA;Paired;;SRX8031988				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491173	SRS6404345	2020-10-01	2020-08-13	ESC_SA4517AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4518AA	GC496	SRR11454350;ILLUMINA;Paired;;SRX8031987				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491172	SRS6404343	2020-10-01	2020-08-13	ESC_SA4518AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4520AA	GC495	SRR11454352;ILLUMINA;Paired;;SRX8031985				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491171	SRS6404344	2020-10-01	2020-08-13	ESC_SA4520AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4521AA	GC494	SRR11454353;ILLUMINA;Paired;;SRX8031984				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491170	SRS6404341	2020-10-01	2020-08-13	ESC_SA4521AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4522AA	GC493	SRR11454354;ILLUMINA;Paired;;SRX8031983				2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491169	SRS6404340	2020-10-01	2020-08-13	ESC_SA4522AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4523AA	GC492	SRR11454355;ILLUMINA;Paired;;SRX8031982				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491168	SRS6404339	2020-10-01	2020-08-13	ESC_SA4523AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4524AA	GC491	SRR11454356;ILLUMINA;Paired;;SRX8031981				2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491167	SRS6404337	2020-10-01	2020-08-13	ESC_SA4524AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4545AA	GC471	SRR11454377;ILLUMINA;Paired;;SRX8031960	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491148	SRS6404315	2020-10-01	2020-08-13	ESC_SA4545AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4546AA	GC470	SRR11454378;ILLUMINA;Paired;;SRX8031959	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491147	SRS6404316	2020-10-01	2020-08-13	ESC_SA4546AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4548AA	GC469	SRR11454380;ILLUMINA;Paired;;SRX8031957	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491145	SRS6404314	2020-10-01	2020-08-13	ESC_SA4548AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4550AA	GC467	SRR11454382;ILLUMINA;Paired;;SRX8031955	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491143	SRS6404312	2020-10-01	2020-08-13	ESC_SA4550AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4551AA	GC466	SRR11454383;ILLUMINA;Paired;;SRX8031954	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491142	SRS6404311	2020-10-01	2020-08-13	ESC_SA4551AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4553AA	GC101	SRR11454385;ILLUMINA;Paired;;SRX8031952	Livestock	Equine	Equus caballus	2010				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490845	SRS6404310	2020-10-01	2020-08-13	ESC_SA4553AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4554AA	GC465	SRR11454386;ILLUMINA;Paired;;SRX8031951	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491141	SRS6404307	2020-10-01	2020-08-13	ESC_SA4554AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4555AA	GC464	SRR11454387;ILLUMINA;Paired;;SRX8031950	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491140	SRS6404306	2020-10-01	2020-08-13	ESC_SA4555AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4556AA	GC463	SRR11454388;ILLUMINA;Paired;;SRX8031949	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491139	SRS6404304	2020-10-01	2020-08-13	ESC_SA4556AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4557AA	GC462	SRR11454389;ILLUMINA;Paired;;SRX8031948	Human	Human	Homo sapiens	2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491138	SRS6404305	2020-10-01	2020-08-13	ESC_SA4557AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4559AA	GC460	SRR11454391;ILLUMINA;Paired;;SRX8031946	Human	Human	Homo sapiens	2011				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491136	SRS6404302	2020-10-01	2020-08-13	ESC_SA4559AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4573AA	GC449	SRR11454405;ILLUMINA;Paired;;SRX8031932	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491123	SRS6404289	2020-10-01	2020-08-13	ESC_SA4573AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4574AA	GC448	SRR11454406;ILLUMINA;Paired;;SRX8031931	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491122	SRS6404288	2020-10-01	2020-08-13	ESC_SA4574AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4577AA	GC446	SRR11454409;ILLUMINA;Paired;;SRX8031928	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491120	SRS6404285	2020-10-01	2020-08-13	ESC_SA4577AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4578AA	GC445	SRR11454410;ILLUMINA;Paired;;SRX8031927	Human	Human	Homo sapiens	2012				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491119	SRS6404283	2020-10-01	2020-08-13	ESC_SA4578AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4626AA	GC316	SRR11454068;ILLUMINA;Paired;;SRX8031879	Human	Human	Homo sapiens	2015				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491075	SRS6404236	2020-10-01	2020-08-13	ESC_SA4626AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4642AA	GC182	SRR11454085;ILLUMINA;Paired;;SRX8031863	Human	Human	Homo sapiens	2015				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490932	SRS6404220	2020-10-01	2020-08-13	ESC_SA4642AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4774AA	GC142	SRR11454217;ILLUMINA;Paired;;SRX8031731				2013				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490889	SRS6404088	2020-10-01	2020-08-13	ESC_SA4774AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4782AA	GC102	SRR11454225;ILLUMINA;Paired;;SRX8031723	Livestock	Equine	Equus caballus	2010				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490846	SRS6404080	2020-10-01	2020-08-13	ESC_SA4782AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4822AA	GC193	SRR11454265;ILLUMINA;Paired;;SRX8031683	Human	Human	Homo sapiens	2015				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490943	SRS6404039	2020-10-01	2020-08-13	ESC_SA4822AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4825AA	GC88	SRR11454268;ILLUMINA;Paired;;SRX8031680	Companion Animal	Canine	Canis lupus familiaris	2010				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491219	SRS6404037	2020-10-01	2020-08-13	ESC_SA4825AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4840AA	GC75	SRR11454283;ILLUMINA;Paired;;SRX8031665	Companion Animal	Feline	Felis silvestris catus	2010				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491205	SRS6404022	2020-10-01	2020-08-13	ESC_SA4840AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4843AA	GC72	SRR11454286;ILLUMINA;Paired;;SRX8031662	Companion Animal	Canine	Canis lupus familiaris	2009				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14491202	SRS6404017	2020-10-01	2020-08-13	ESC_SA4843AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA4878AA	GC220	SRR11454320;ILLUMINA;Paired;;SRX8031627	Human	Human	Homo sapiens	2015				Europe	Germany							Justus-Liebig-University Giessen	Escherichia coli								PRJNA616452	SRP254676		SAMN14490972	SRS6403983	2020-10-01	2020-08-13	ESC_SA4878AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA5450AA	EC00738	SRR9647673;ILLUMINA;Paired;;SRX6409137	Human	Human	Homo sapiens; blood	2018					United States	Pennsylvania	Allegheny County	Pittsburgh		40.44	-79.97	University of Pittsburgh	Escherichia coli								PRJNA475751	SRP150360		SAMN12220348	SRS5066578	2020-10-01	2020-07-20	ESC_SA5450AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA5818AA	CYH-D54	SRR9701036;ILLUMINA;Paired;;SRX6459101								Asia	China							Beijing Forestry University	Escherichia coli								PRJNA550335	SRP215160		SAMN12125299	SRS5110385	2020-10-01	2020-07-01	ESC_SA5818AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA5884AA	SurreyAPEC094	SRR8923983;ILLUMINA;Paired;;SRX5705445	Poultry	Poultry	Gallus gallus domesticus	2017				Europe	United Kingdom					55.3781	-3.436	University of Surrey	Escherichia coli								PRJNA523197	SRP192880		SAMN11444883	SRS4644883	2020-10-01	2020-05-01	ESC_SA5884AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA6876AA	EC00782	SRR12764114;ILLUMINA;Paired;;SRX9234686	Human	Human	Homo sapiens; wound	2019					United States	Pennsylvania	Allegheny County	Pittsburgh		40.44	-79.97	University of Pittsburgh	Escherichia coli								PRJNA475751	SRP150360		SAMN16340133	SRS7468051	2020-10-02	2020-10-02	ESC_SA6876AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA7525AA	9E4A	traces-0ABBdao;ILLUMINA;Paired;;NA	Livestock	Equine	equine asinine	2020												Institute of Animal Science and Veterinary Medicine,Shandong Academy of Agricultural Sciences														2020-10-12	2020-10-12	ESC_SA7525AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA8200AA	PSU-2775	SRR12827480;ILLUMINA;Paired;;SRX9295118	Livestock	Swine	Pig, (Porcine)	1982				North America	United States	South Dakota						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA357722	SRP101500		SAMN16451864	SRS7537093	2020-10-21	2020-10-19	ESC_SA8200AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA8226AA	PSU-2790	SRR12827160;ILLUMINA;Paired;;SRX9294798	Livestock	Swine	Pig, (Porcine)	1982				North America	United States	South Dakota						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA357722	SRP101500		SAMN16451851	SRS7536776	2020-10-21	2020-10-19	ESC_SA8226AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA8874AA	2020GO-00004	SRR12903874;ILLUMINA;Paired;;SRX9368727	Human	Human	Homo sapiens	2020				North America	United States							Maryland Department of Health	Escherichia coli								PRJNA288601	SRP074197		SAMN16552488	SRS7590606	2020-10-27	2020-10-26	ESC_SA8874AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA8876AA	2020GO-00016	SRR12903890;ILLUMINA;Paired;;SRX9368711	Human	Human	Homo sapiens	2020				North America	United States							Maryland Department of Health	Escherichia coli								PRJNA288601	SRP074197		SAMN16552500	SRS7590590	2020-10-27	2020-10-26	ESC_SA8876AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9067AA	1804713	SRR12902467;ILLUMINA;Paired;;SRX9367641	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558229	SRS7589581	2020-10-27	2020-10-26	ESC_SA9067AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9068AA	1804716	SRR12902469;ILLUMINA;Paired;;SRX9367639	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558231	SRS7589579	2020-10-27	2020-10-26	ESC_SA9068AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9087AA	1704343	SRR12902551;ILLUMINA;Paired;;SRX9367557	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558042	SRS7589495	2020-10-27	2020-10-26	ESC_SA9087AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9091AA	1704376	SRR12902560;ILLUMINA;Paired;;SRX9367548	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558050	SRS7589488	2020-10-27	2020-10-26	ESC_SA9091AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9107AA	1801565	SRR12902660;ILLUMINA;Paired;;SRX9367448	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558140	SRS7589388	2020-10-27	2020-10-26	ESC_SA9107AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9123AA	1804428	SRR12902726;ILLUMINA;Paired;;SRX9367382	Human	Human	Homo sapiens; urine	2017				North America	United States							US Centers for Disease Control and Prevention	Escherichia coli								PRJNA288601	SRP074197		SAMN16558200	SRS7589322	2020-10-27	2020-10-26	ESC_SA9123AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_SA9177AA	2020GO-00067	SRR12903834;ILLUMINA;Paired;;SRX9368767	Human	Human	Homo sapiens	2020				North America	United States							Maryland Department of Health	Escherichia coli								PRJNA288601	SRP074197		SAMN16552551	SRS7590646	2020-10-27	2020-10-26	ESC_SA9177AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA1980AA	NHA006	SRR13000489;ILLUMINA;Paired;;SRX9451737	Human	Human	Homo sapiens; urine	2020	1				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663479	SRS7664646	2020-11-07	2020-11-06	ESC_TA1980AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA1986AA	NHA036	SRR13000495;ILLUMINA;Paired;;SRX9451731	Human	Human	Homo sapiens; urine	2019	7				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663509	SRS7664640	2020-11-07	2020-11-06	ESC_TA1986AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2103AA	PSU-3108	SRR13000389;ILLUMINA;Paired;;SRX9451614	Livestock	Bovine	Cow, (Bovine); Intestine-Small	2007				North America	United States	Pennsylvania						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA357722	SRP101500		SAMN16688406	SRS7664523	2020-11-07	2020-11-06	ESC_TA2103AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2162AA	NHA089	SRR13001383;ILLUMINA;Paired;;SRX9452633	Human	Human	Homo sapiens; urine	2020	9				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663561	SRS7665542	2020-11-07	2020-11-06	ESC_TA2162AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2164AA	NHA087	SRR13001385;ILLUMINA;Paired;;SRX9452631	Human	Human	Homo sapiens; blood	2020	1				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663559	SRS7665540	2020-11-07	2020-11-06	ESC_TA2164AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2170AA	NHA106	SRR13001391;ILLUMINA;Paired;;SRX9452625	Human	Human	Homo sapiens; urine	2019	7				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663578	SRS7665534	2020-11-07	2020-11-06	ESC_TA2170AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2172AA	NHA104	SRR13001393;ILLUMINA;Paired;;SRX9452623	Human	Human	Homo sapiens; urine	2019	7				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663576	SRS7665532	2020-11-07	2020-11-06	ESC_TA2172AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2178AA	NHA099	SRR13001399;ILLUMINA;Paired;;SRX9452617	Human	Human	Homo sapiens; urine	2019	10				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663571	SRS7665526	2020-11-07	2020-11-06	ESC_TA2178AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_TA2179AA	NHA098	SRR13001400;ILLUMINA;Paired;;SRX9452616	Human	Human	Homo sapiens; urine	2019	9				Nigeria	Federal Capital Territory	Municipal Area Council	Abuja				GenomeTrakr Project: Thakur Molecular Epidemiology Laboratory, NC State University	Escherichia coli								PRJNA293225	SRP103093		SAMN16663570	SRS7665525	2020-11-07	2020-11-06	ESC_TA2179AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
